Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,14-Mar-18,
UNITEDFIN,NBFI,4241.00,4223.00,4313.00,4330.00,4313.00,4206.00,4188.00,4188.00,4223.00,4188.00,4170.00,4152.00,4152.00,4206.00,4117.00,4152.00,4170.00,4134.00,4188.00,4223.00,4188.00,4170.00,4170.00,4116521538.36,4080880659.24,3884855824.08,3867035384.52,3956137582.32,3938317142.76,3920496703.20,4009598901.00,3973958021.88,3991778461.44,3956137582.32,3920496703.20,3831394505.40,3777933186.72,3777933186.72,3795753626.28,3760112747.16,3635369670.24,3653190109.80,3653190109.80,3688830988.92,3706651428.48,3688830988.92,3653190109.80,3653190109.80,0.00
UNIONCAP,NBFI,3146.00,3209.00,3287.00,3287.00,3287.00,3287.00,3256.00,3271.00,3193.00,3193.00,3052.00,3005.00,2990.00,2990.00,2990.00,3021.00,3037.00,3052.00,3037.00,3068.00,3037.00,3099.00,3131.00,3021020590.37,3005367633.95,2833185113.25,2801879200.40,2864491026.10,2864491026.10,2880143982.53,3036673546.80,3005367633.95,3021020590.37,3005367633.95,2989714677.52,2927102851.81,2880143982.53,2911449895.38,2817532156.82,2692308505.41,2692308505.41,2707961461.84,2676655548.98,2739267374.69,2770573287.54,2661002592.56,2645349636.13,2645349636.13,0.00
UNIQUEHRL,Tourism & Leisure,16722.00,16781.00,17458.00,17340.00,16987.00,16810.00,16516.00,16369.00,16428.00,16604.00,16428.00,16074.00,16398.00,16310.00,16163.00,16604.00,16928.00,16869.00,16692.00,16634.00,16192.00,16663.00,16457.00,16103680000.00,15927040000.00,15985920000.00,16074240000.00,16721920000.00,16692480000.00,16721920000.00,16898560000.00,16633600000.00,17045760000.00,17928960000.00,18517760000.00,18252800000.00,18252800000.00,18606080000.00,18341120000.00,18664960000.00,18223360000.00,17546240000.00,17163520000.00,17811200000.00,17693440000.00,17340160000.00,17575680000.00,17575680000.00,0.00
UNITEDAIR,Tourism & Leisure,3849.00,3918.00,3918.00,3849.00,4055.00,3918.00,3918.00,3780.00,3780.00,3711.00,3780.00,3711.00,3711.00,3711.00,3780.00,3711.00,3711.00,3711.00,3711.00,3711.00,3643.00,3643.00,3574.00,3505177368.00,3436448400.00,3367719432.00,3367719432.00,3367719432.00,3367719432.00,3367719432.00,3642635304.00,3642635304.00,3573906336.00,3780093240.00,3642635304.00,3573906336.00,3642635304.00,3573906336.00,3573906336.00,3505177368.00,3436448400.00,3436448400.00,3436448400.00,3436448400.00,3436448400.00,3436448400.00,3436448400.00,3436448400.00,0.00
UNITEDINS,General Insurance,1252.00,1260.00,1260.00,1222.00,1218.00,1226.00,1197.00,1231.00,1214.00,1197.00,1159.00,1134.00,1138.00,1147.00,1147.00,1210.00,1252.00,1180.00,1176.00,1155.00,1155.00,1155.00,1176.00,1196969177.25,1171769826.15,1171769826.15,1108771448.40,1142370583.20,1138170691.35,1138170691.35,1180169609.85,1167569934.30,1142370583.20,1188569393.55,1159170150.60,1180169609.85,1159170150.60,1146570475.05,1146570475.05,1138170691.35,1117171232.10,1188569393.55,1217968636.50,1188569393.55,1184369501.70,1201169069.10,1213768744.65,1213768744.65,0.00
UPGDCL,Fuel & Power,65729.00,66600.00,68052.00,69976.00,70556.00,70448.00,70448.00,65994.00,66553.00,65994.00,65675.00,65355.00,66274.00,65795.00,65914.00,65795.00,65874.00,65755.00,65236.00,65755.00,65036.00,65076.00,64477.00,62241386362.91,62041766778.68,60484734021.69,60764201439.61,61243288441.76,61522755859.69,61961918944.99,62560777697.68,62241386362.91,62480929863.99,61842147194.45,61283212358.61,60724277522.77,60724277522.77,61083592774.38,64317430038.91,64556973539.98,63039864699.83,61961918944.99,62800321198.76,63958114787.29,64037962620.98,63598799535.68,64477125706.29,64477125706.29,0.00
USMANIAGL,Industrial,1436.00,1418.00,1425.00,1434.00,1469.00,1493.00,1466.00,1491.00,1518.00,1521.00,1538.00,1489.00,1456.00,1436.00,1429.00,1439.00,1581.00,1624.00,1678.00,1763.00,1694.00,1694.00,1660.00,1620796649.47,1682526209.36,1756918243.08,1723679249.29,1737924532.34,1861383652.13,1954769396.58,1891457027.46,2000670864.19,2033909857.98,2040241094.89,2068731661.00,2076645707.14,2011750528.79,1948438159.67,2049737950.26,2090890990.19,2060817614.86,2011750528.79,2038658285.66,2101970654.78,2228595393.02,2215932919.20,2174779879.27,2174779879.27,0.00
UTTARABANK,Bank,14123.00,14323.00,14243.00,14523.00,14283.00,14123.00,13963.00,13963.00,13843.00,13763.00,13443.00,13043.00,13363.00,13123.00,13043.00,13123.00,13043.00,12963.00,12883.00,13083.00,12803.00,12683.00,12603.00,12202450359.26,12122434291.33,11442297713.93,11362281646.00,11842378053.58,11762361985.65,12042418223.40,12642538732.88,12962603004.60,13002611038.56,13562723514.07,13402691378.21,12482506597.02,12482506597.02,12282466427.19,12402490529.09,11922394121.51,11762361985.65,11762361985.65,11642337883.76,11922394121.51,11962402155.48,11602329849.79,11522313781.86,11522313781.86,0.00
UTTARAFIN,NBFI,9104.00,9053.00,9141.00,9204.00,9154.00,9191.00,9104.00,9179.00,9141.00,9116.00,9066.00,9016.00,9003.00,8978.00,8966.00,8928.00,8941.00,8941.00,8916.00,9066.00,8878.00,8941.00,8891.00,8690301312.00,8690301312.00,8527514688.00,8489948544.00,8677779264.00,8702823360.00,8777955648.00,8915698176.00,8853087936.00,8853087936.00,8840565888.00,8640213120.00,8502470592.00,8514992640.00,8577602880.00,8502470592.00,8665257216.00,8540036736.00,8727867456.00,8565080832.00,8640213120.00,8615169024.00,8540036736.00,8540036736.00,8540036736.00,0.00
WATACHEM,Pharmaceuticals,2412.00,2455.00,2405.00,2445.00,2417.00,2534.00,2586.00,2514.00,2536.00,2560.00,2602.00,2492.00,2478.00,2433.00,2437.00,2445.00,2461.00,2442.00,2431.00,2410.00,2413.00,2425.00,2470.00,2420875957.50,2409930022.50,2398984087.50,2359761153.75,2374355733.75,2402632732.50,2467396181.25,2489288051.25,2502058308.75,2476517793.75,2608781175.00,2598747401.25,2565909596.25,2545842048.75,2504794792.50,2453713762.50,2432734053.75,2418139473.75,2412666506.25,2563173112.50,2510267760.00,2527598823.75,2565909596.25,2568646080.00,2568646080.00,0.00
WMSHIPYARD,Industrial,4872.00,4939.00,5055.00,5271.00,5454.00,5554.00,5404.00,5404.00,5338.00,5271.00,5254.00,5072.00,5121.00,5022.00,4988.00,5238.00,5155.00,5055.00,4988.00,5022.00,4905.00,4905.00,4872.00,4705738236.76,4556085784.00,4273408928.79,4373177230.63,4406433331.24,4306665029.40,4290036979.09,4589341884.61,4705738236.76,4689110186.45,4872018739.82,4755622387.68,4589341884.61,4472945532.46,4472945532.46,4489573582.77,4406433331.24,4356549180.32,4406433331.24,4373177230.63,4456317482.16,4472945532.46,4373177230.63,4439689431.85,4439689431.85,0.00
YOUSUFLOUR,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ZAHEENSPIN,Textile,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5461.00,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,5460509448.90,0.00
ZAHINTEX,Textile,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,1242306153.00,0.00
ZEALBANGLA,Foods & Allied,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,373200000.00,0.00
AMANFEED,Foods & Allied,7388.00,7446.00,7504.00,7492.00,7562.00,7516.00,7492.00,7434.00,7399.00,7330.00,7260.00,7190.00,7283.00,7214.00,7179.00,7144.00,7248.00,7225.00,7155.00,7155.00,7144.00,7109.00,7004.00,6760512000.00,6737280000.00,6528192000.00,6446880000.00,6551424000.00,6423648000.00,6342336000.00,6539808000.00,6504960000.00,6737280000.00,7411008000.00,7236768000.00,6957984000.00,6981216000.00,6946368000.00,6853440000.00,6760512000.00,6609504000.00,6702432000.00,6655968000.00,6853440000.00,6865056000.00,6981216000.00,7039296000.00,7039296000.00,0.00
KDSALTD,Industrial,4000.00,3982.00,4018.00,4102.00,4168.00,4102.00,4012.00,3982.00,3934.00,3928.00,3910.00,3904.00,3964.00,3898.00,3898.00,3898.00,3916.00,3922.00,3910.00,3892.00,3820.00,3856.00,3862.00,3807804000.00,3783780000.00,3597594000.00,3549546000.00,3615612000.00,3591588000.00,3591588000.00,3705702000.00,3687684000.00,3669666000.00,3759756000.00,3729726000.00,3609606000.00,3591588000.00,3615612000.00,3603600000.00,3459456000.00,3357354000.00,3381378000.00,3393390000.00,3453450000.00,3447444000.00,3417414000.00,3525522000.00,3525522000.00,0.00
SIMTEX,Textile,1938.00,1958.00,1984.00,2017.00,2024.00,1997.00,2024.00,2030.00,2043.00,2037.00,2010.00,1978.00,1978.00,1945.00,1951.00,1997.00,2010.00,2004.00,1991.00,1978.00,1945.00,1971.00,1931.00,1885240500.00,1885240500.00,1839098250.00,1852281750.00,1878648750.00,1872057000.00,1865465250.00,1911607500.00,1891832250.00,1937974500.00,1951158000.00,1944566250.00,1918199250.00,1891832250.00,1885240500.00,1872057000.00,1878648750.00,1878648750.00,1898424000.00,1891832250.00,1918199250.00,1931382750.00,1924791000.00,1951158000.00,1951158000.00,0.00
REGENTTEX,Textile,2391.00,2414.00,2495.00,2553.00,2541.00,2495.00,2472.00,2472.00,2437.00,2449.00,2402.00,2356.00,2391.00,2333.00,2356.00,2333.00,2333.00,2345.00,2333.00,2322.00,2264.00,2264.00,2241.00,2125200000.00,2113650000.00,2021250000.00,1986600000.00,2009700000.00,1975050000.00,1986600000.00,2079000000.00,2102100000.00,2113650000.00,2171400000.00,2194500000.00,2148300000.00,2102100000.00,2079000000.00,2055900000.00,2032800000.00,1986600000.00,1998150000.00,1940400000.00,1986600000.00,1986600000.00,1951950000.00,1963500000.00,1963500000.00,0.00
ITC,IT,3694.00,3694.00,3777.00,3850.00,3746.00,3767.00,3798.00,3756.00,3715.00,3694.00,3673.00,3611.00,3642.00,3642.00,3621.00,3642.00,3590.00,3631.00,3600.00,3590.00,3579.00,3548.00,3517.00,3433716000.00,3423310800.00,3319258800.00,3371284800.00,3402500400.00,3288043200.00,3308853600.00,3423310800.00,3350474400.00,3298448400.00,3402500400.00,3433716000.00,3340069200.00,3350474400.00,3340069200.00,3298448400.00,3256827600.00,3246422400.00,3267232800.00,3277638000.00,3308853600.00,3308853600.00,3256827600.00,3329664000.00,3329664000.00,0.00
SEMLLECMF,Mutual Fund,375.00,380.00,370.00,380.00,375.00,375.00,375.00,370.00,375.00,375.00,365.00,365.00,370.00,365.00,370.00,365.00,365.00,370.00,365.00,360.00,360.00,360.00,365.00,365000000.00,365000000.00,360000000.00,355000000.00,360000000.00,350000000.00,355000000.00,365000000.00,365000000.00,360000000.00,365000000.00,360000000.00,360000000.00,360000000.00,350000000.00,350000000.00,345000000.00,345000000.00,335000000.00,330000000.00,340000000.00,335000000.00,335000000.00,340000000.00,340000000.00,0.00
VAMLBDMF1,Mutual Fund,991.00,970.00,991.00,1001.00,1001.00,991.00,1001.00,991.00,991.00,981.00,970.00,960.00,981.00,960.00,970.00,970.00,970.00,949.00,960.00,981.00,970.00,981.00,970.00,949312000.00,959744000.00,970176000.00,991040000.00,949312000.00,949312000.00,970176000.00,991040000.00,970176000.00,970176000.00,949312000.00,959744000.00,980608000.00,1001472000.00,980608000.00,959744000.00,949312000.00,959744000.00,980608000.00,980608000.00,970176000.00,949312000.00,959744000.00,970176000.00,970176000.00,0.00
DSSL,Textile,2261.00,2486.00,2685.00,2751.00,2777.00,2685.00,2857.00,2817.00,2804.00,2804.00,2685.00,2685.00,2949.00,2962.00,2936.00,2923.00,2883.00,2857.00,2790.00,2738.00,2685.00,2738.00,2658.00,2539200000.00,2552425000.00,2433400000.00,2473075000.00,2499525000.00,2486300000.00,2473075000.00,2552425000.00,2525975000.00,2645000000.00,2658225000.00,2724350000.00,2684675000.00,2658225000.00,2605325000.00,2592100000.00,2552425000.00,2525975000.00,2552425000.00,2565650000.00,2645000000.00,2631775000.00,2605325000.00,2631775000.00,2631775000.00,0.00
DOREENPWR,Fuel & Power,12060.00,12165.00,12429.00,12725.00,12609.00,12545.00,12461.00,12492.00,12492.00,12503.00,12408.00,12228.00,12408.00,12419.00,12471.00,12461.00,12514.00,12524.00,12440.00,12419.00,12302.00,12324.00,12165.00,11953920000.00,11890560000.00,11594880000.00,11552640000.00,11542080000.00,11383680000.00,11436480000.00,11637120000.00,11626560000.00,11563200000.00,11510400000.00,11478720000.00,11425920000.00,11341440000.00,11098560000.00,11109120000.00,10897920000.00,10581120000.00,10676160000.00,10971840000.00,11161920000.00,11035200000.00,10929600000.00,11183040000.00,11183040000.00,0.00
BNICL,Insurance,876.00,876.00,876.00,889.00,885.00,885.00,872.00,858.00,850.00,841.00,819.00,810.00,819.00,801.00,797.00,792.00,797.00,797.00,797.00,788.00,779.00,774.00,792.00,769950000.00,769950000.00,747825000.00,743400000.00,756675000.00,752250000.00,756675000.00,783225000.00,774375000.00,769950000.00,787650000.00,778800000.00,752250000.00,747825000.00,738975000.00,734550000.00,725700000.00,721275000.00,721275000.00,734550000.00,743400000.00,734550000.00,730125000.00,734550000.00,734550000.00,0.00
ACMELAB,Pharmaceuticals,24123.00,24059.00,24123.00,24271.00,24165.00,24123.00,24101.00,24123.00,24334.00,24228.00,24101.00,23932.00,24186.00,24250.00,24144.00,24292.00,24546.00,24673.00,24567.00,24482.00,24292.00,24313.00,24207.00,24270714990.00,24291875160.00,23826351420.00,23762870910.00,23826351420.00,24101433630.00,24101433630.00,24186074310.00,24101433630.00,24207234480.00,23995632780.00,23910992100.00,23572429380.00,23784031080.00,24037953120.00,23889831930.00,23508948870.00,23233866660.00,23339667510.00,23318507340.00,23255026830.00,23339667510.00,23487788700.00,23466628530.00,23466628530.00,0.00
ETL,Textile,2598.00,2677.00,2820.00,2804.00,2820.00,2788.00,2820.00,2851.00,2788.00,2788.00,2709.00,2677.00,2772.00,2740.00,2709.00,2724.00,2724.00,2693.00,2661.00,2661.00,2661.00,2661.00,2661.00,2613600000.00,2597760000.00,2486880000.00,2455200000.00,2502720000.00,2502720000.00,2502720000.00,2581920000.00,2550240000.00,2613600000.00,2661120000.00,2661120000.00,2613600000.00,2550240000.00,2534400000.00,2518560000.00,2486880000.00,2439360000.00,2439360000.00,2423520000.00,2439360000.00,2471040000.00,2407680000.00,2423520000.00,2423520000.00,0.00
YPL,Industrial,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1438.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1437859500.00,1328827500.00,1335642000.00,1335642000.00,1342456500.00,1349271000.00,1349271000.00,1349271000.00,1349271000.00,0.00
FORTUNE,Tannery,4313.00,4411.00,4422.00,4487.00,4433.00,4389.00,4367.00,4356.00,4302.00,4313.00,4248.00,4139.00,4183.00,4107.00,4085.00,4020.00,4020.00,4020.00,3933.00,4031.00,3976.00,3987.00,3933.00,3748080000.00,3693760000.00,3498208000.00,3498208000.00,3541664000.00,3476480000.00,3465616000.00,3672032000.00,3628576000.00,3704624000.00,3802400000.00,3726352000.00,3585120000.00,3606848000.00,3606848000.00,3639440000.00,3595984000.00,3541664000.00,3552528000.00,3498208000.00,3606848000.00,3715488000.00,3672032000.00,3791536000.00,3791536000.00,0.00
VAMLRBBF,Mutual Fund,1619.00,1619.00,1619.00,1635.00,1635.00,1635.00,1635.00,1603.00,1619.00,1619.00,1619.00,1619.00,1619.00,1619.00,1619.00,1603.00,1635.00,1619.00,1619.00,1619.00,1619.00,1619.00,1603.00,1603324500.00,1619199000.00,1603324500.00,1603324500.00,1619199000.00,1619199000.00,1619199000.00,1635073500.00,1635073500.00,1603324500.00,1603324500.00,1619199000.00,1619199000.00,1619199000.00,1619199000.00,1603324500.00,1603324500.00,1603324500.00,1603324500.00,1619199000.00,1619199000.00,1619199000.00,1619199000.00,1619199000.00,1619199000.00,0.00
CAPMBDBLMF,Mutual Fund,406.00,406.00,406.00,411.00,416.00,416.00,421.00,431.00,431.00,436.00,431.00,431.00,431.00,441.00,451.00,431.00,436.00,436.00,431.00,421.00,421.00,421.00,421.00,416087300.00,426113500.00,416087300.00,416087300.00,411074200.00,406061100.00,416087300.00,421100400.00,416087300.00,416087300.00,421100400.00,416087300.00,411074200.00,421100400.00,406061100.00,406061100.00,411074200.00,406061100.00,416087300.00,416087300.00,411074200.00,411074200.00,411074200.00,406061100.00,406061100.00,0.00
PDL,Textile,2492.00,2543.00,2593.00,2619.00,2619.00,2568.00,2555.00,2555.00,2504.00,2517.00,2504.00,2466.00,2492.00,2466.00,2479.00,2454.00,2441.00,2428.00,2441.00,2415.00,2352.00,2339.00,2339.00,2250112500.00,2186550000.00,2097562500.00,2072137500.00,2097562500.00,2059425000.00,2059425000.00,2161125000.00,2148412500.00,2148412500.00,2199262500.00,2211975000.00,2148412500.00,2122987500.00,2097562500.00,2110275000.00,2097562500.00,2046712500.00,2046712500.00,2046712500.00,2097562500.00,2097562500.00,2059425000.00,2084850000.00,2084850000.00,0.00
SEMLIBBLSF,Mutual Fund,740.00,800.00,750.00,760.00,730.00,720.00,720.00,710.00,730.00,720.00,700.00,700.00,720.00,780.00,730.00,720.00,720.00,720.00,710.00,720.00,700.00,700.00,700.00,700000000.00,700000000.00,680000000.00,670000000.00,690000000.00,680000000.00,660000000.00,690000000.00,690000000.00,680000000.00,700000000.00,690000000.00,700000000.00,680000000.00,670000000.00,670000000.00,660000000.00,650000000.00,660000000.00,650000000.00,650000000.00,660000000.00,650000000.00,650000000.00,650000000.00,0.00
SHEPHERD,Textile,3894.00,4044.00,4181.00,4167.00,4112.00,4071.00,4030.00,3989.00,3989.00,3976.00,3894.00,3867.00,3867.00,4222.00,4112.00,4030.00,4003.00,4003.00,3921.00,3935.00,3867.00,3894.00,3867.00,3811881710.34,3757231076.50,3538628541.14,3565953858.06,3593279174.98,3497640565.76,3538628541.14,3702580442.66,3634267150.36,3620604491.90,3688917784.20,3716243101.12,3606941833.44,3579616516.52,3538628541.14,3524965882.68,3429327273.46,3374676639.62,3415664615.00,3456652590.38,3497640565.76,3497640565.76,3470315248.84,3497640565.76,3497640565.76,0.00
NURANI,Textile,1707.00,1753.00,1799.00,1799.00,1780.00,1762.00,1762.00,1762.00,1726.00,1735.00,1698.00,1680.00,1698.00,1671.00,1680.00,1653.00,1643.00,1625.00,1607.00,1607.00,1561.00,1570.00,1643.00,1616010000.00,1606880000.00,1542970000.00,1533840000.00,1552100000.00,1533840000.00,1533840000.00,1588620000.00,1597750000.00,1606880000.00,1634270000.00,1643400000.00,1616010000.00,1625140000.00,1616010000.00,1588620000.00,1561230000.00,1552100000.00,1561230000.00,1552100000.00,1570360000.00,1561230000.00,1542970000.00,1533840000.00,1533840000.00,0.00
BBSCABLES,Industrial,14587.00,14531.00,14462.00,14697.00,15249.00,15456.00,15166.00,14807.00,14725.00,14614.00,14366.00,14242.00,14297.00,14131.00,14228.00,14531.00,15304.00,15125.00,15277.00,15001.00,14490.00,14738.00,14656.00,14338200000.00,14379600000.00,13744800000.00,13593000000.00,13455000000.00,13289400000.00,12806400000.00,13372200000.00,13082400000.00,13179000000.00,13123800000.00,12806400000.00,12489000000.00,12309600000.00,12337200000.00,12268200000.00,11661000000.00,11398800000.00,11661000000.00,12337200000.00,12558000000.00,12502800000.00,12558000000.00,13054800000.00,13054800000.00,0.00
